"국가코드","DB종류","특허/실용 구분","문헌종류 코드","발명의 명칭","요약","대표청구항","청구항 수","출원번호","출원일","공개번호","공개일","등록번호","등록일","출원인","발명자","우선권 번호","우선권 국가","우선권 주장일","Original CPC Main","Original CPC All","Original IPC Main","Original IPC All","Original US Class Main","Original US Class All","Original FI[JP]","Original F-term[JP]","Original Theme Code [JP]","WIPS ON key"
"US","US","P","B2","Imaging system, and identity authentication system incorporating the same","The invention relates to an imaging system 50 wherein, without recourse to any large-size pupil relay optical system, a plurality of minute imaging optical systems are arranged in rows and columns to pick up pixel images of a divided fundus through separate imaging optical systems, so that a fundus image is synthesized from the thus picked up pixel images as well as an identity authentication system. A plurality of imaging units 101, 101 and 103 comprising imaging lenses 11, 12 and 13 and imaging devices 31, 32 and 33 located on their image planes are two-dimensionally arranged in rows and columns. An illumination device for illumination 4 of a subject E in a direction along the optical system of each imaging unit is provided, wherein each of the optical axes 21, 22 and 23 of the respective imaging units is defined by an axis that passes through a common object point P at an imaging position and the center of each imaging lens.","1. An imaging system, comprising: a plurality of imaging units, and an illumination device, wherein: each of said plurality of imaging units comprises an imaging lens and an imaging device located on an image plane of said imaging lens, said plurality of imaging units are two-dimensionally arranged in rows and columns, with an optical axis of each imaging unit defined as an axis through a common object point at an imaging position and the center of each imaging lens, directions of the optical axes of the imaging units adjacent to each other are different, said common object point and each imaging device are located at a conjugate position, and said illumination device is positioned in such a way as to direct illumination light in a direction along the optical axis of each imaging unit.","14","10/809423","2004-03-26","2004-0202354","2004-10-14","7554598","2009-06-30","OLYMPUS CORPORATION","Takayoshi Togino","2003-106809","JP","2003-04-10","","","H04N-005/225","H04N-005/225","348/340","348/340 | 348/294 | 348/370","","","","4909026002595"
"US","US","P","B2","System and method for recognizing user's emotional state using short-time monitoring of physiological signals","Disclosed is an emotion recognition apparatus and method thereof which enables perception of a user's emotional state by monitoring one or more of his or her physiological signals. The emotion recognition apparatus comprises a feature analyzer adapted to analyze features of the physiological signals acquired from a user and generate feature values, a subtractor adapted to obtain differences between the feature values generated by the feature analyzer and feature values used as a standard to perceive an emotional state of the user, and an emotion classifier adapted to analyze the differences obtained by the subtractor and classify an emotion into a plurality of emotional categories so as to perceive an emotional category exhibiting the greatest intensity to be the emotional state of the user.","1. An emotion recognition system, comprising: a physiological signal acquiring unit wearable by a user in the form of a wrist watch, acquires one or more physiological signals from a user and wirelessly transmit the acquired physiological signals and an emotion recognition unit receives the physiological signals transmitted from the physiological signal acquiring unit and monitor them for a time period to perceive an emotional state of the user, wherein the emotion recognition unit comprises: a feature analyzer analyzes features of the physiological signals and generate feature values corresponding to the results of the analysis; a subtractor obtains differences between the feature values of the results generated by the feature analyzer and feature values used as a standard to perceive an emotional state of the user; and an emotion classifier analyzes the differences obtained by the subtractor to classify an emotion into a plurality of emotional categories to perceive an emotional category exhibiting the greatest intensity to be an emotional state of the user.","14","10/348976","2003-01-23","2003-0139654","2003-07-24","7547279","2009-06-16","SAMSUNG ELECTRONICS CO., LTD.","Kyung-hwan Kim | Seok-won Bang | Dong-geon Kong","10-2002-0003868","KR","2002-01-23","","","A61B-005/00","A61B-005/00","600/300","600/300 | 600/301 | 128/920","","","","4909024001121"
"US","US","P","B2","CAD (computer-aided decision) support for medical imaging using machine learning to adapt CAD process with knowledge collected during routine use of CAD system","CAD (computer-aided decision) support systems, methods and tools for medical imaging are provided, which use machine learning classification for automated detection and marking of regions of interest in medical images. Machine learning methods are used for adapting/optimizing a CAD process by seamlessly incorporating physician knowledge into the CAD process using training data that is obtained during routine use of the CAD system.","1. A method for computer-aided decision (CAD) support in medical imaging, comprising: processing patient image data using a CAD process to detect potential regions of interest in the patient image data; presenting CAD results obtained from the CAD process for review by a user; receiving user-generated diagnosis that is based on the presented CAD results; collecting unsupervised training data in the background based on user-generated diagnosis of the CAD results; and adapting the CAD process using the collected unsupervised training data for subsequent processing of subsequent patient image data, wherein the frequency at which the collected unsupervised training data is used to adapt the CAD process is varied depending on a level of experience of the user and wherein the CAD process is based on offline training, the unsupervised training data collected in the background, and expert rules, regulations or guidelines.","22","10/877263","2004-06-25","2005-0010445","2005-01-13","7529394","2009-05-05","SIEMENS MEDICAL SOLUTIONS USA, INC.","Arun Krishnan | Jonathan Stoeckel","","","","","","G06K-009/00","G06K-009/00","382/128","382/128 | 128/922 | 600/408 | 700/182 | 706/014","","","","4909018002930"
"US","US","P","B2","Method and apparatus for eye tracking latency reduction","A method for enhancing the performance of an eye position measurement system, said method comprising:    based on a measurement of past eye positions, calculating a prediction of a future eye position;  using said calculated prediction of a future eye position for reducing the latency effect of said eye position measurement system.","1. A method for enhancing the performance of an eye position measurement system, said method comprising: based on a measurement of past eye positions, calculating a prediction of a future eye position; using said calculated prediction of a future eye position for reducing a latency effect of said eye position measurement system; using said prediction of a future eye position in connection with a system for ophthalmic surgery and/or diagnosis for compensating for an eye movement, wherein said calculating a prediction of a future eye position includes a prediction interval corresponding to a processing time of said eye position measurement system to determine the position of the eye and a compensation time of an ophthalmic device performing surgery and/or diagnosis.","9","11/144212","2005-06-02","2005-0273185","2005-12-08","7517085","2009-04-14","SENSOMOTORIC INSTRUMENTS GMBH","Winfried Teiwes | Horia Grecu","2004-013016","EP","2004-06-02","","","A61B-003/14","A61B-003/14","351/209","351/209 | 351/246","","","","4909015001070"
"US","US","P","B2","Processor with personal verification function and operating device","A processor with a personal verification function has a mouse used by a hand to operate a terminal (personal computer or personal computer main body) and being able to output a photographic blood vessel image obtained by photographing a blood vessel image of the palm of the hand, and a verifying unit carrying out personal verification at a desired time on the basis of the photographic blood vessel image outputted from the mouse and a registration blood vessel image. The mouse has a radiating unit radiating near-infrared light toward the palm of the hand, and a photographing unit photographing the photographic blood vessel image with reflected light from the palm of the hand. The processor with a personal verification function and an operating device make possible personal authentication and personal identification at any time, and are operable within a saved-space without placing a burden on the user.","1. An operating device comprising: a radiating unit radiating near-infrared light toward a palm of a hand in a direction from the palm to a back of the hand; a photographing unit photographing a photographic blood vessel image using reflected light from the palm of the hand; and a transparent plate forming an upper surface portion of a casing that forms an outer shape of said operating device, the palm of the hand being placed on the upper surface portion, the plate transmitting the near-infrared light and expanding toward an outside of said operating device, so that an area of the upper surface portion contacting with the palm of the hand is increased; wherein said radiating unit emits the near-infrared light which has an optical axis perpendicularly impinging on the palm of the hand.","11","11/843314","2007-08-22","2007-0297648","2007-12-27","7519198","2009-04-14","Fujitsu Limited","Toshio Endoh | Masaki Watanabe | Takahiro Aoki | Makoto Goto","2002-224122","JP","2002-07-31","","","G06K-009/00","G06K-009/00","382/115","382/115 | 382/118 | 340/005.53 | 340/005.83","","","","4909015003087"
"US","US","P","B2","Biosensors, communicators, and controllers monitoring eye movement and methods for using them","Biosensor, communicator, and/or controller apparatus, systems, and methods are provided for monitoring movement of a person's eye. The apparatus includes a device configured to be worn on a user's head, a light source for directing light towards one or both eyes of the user, one or more image guides on the device for viewing one or both eyes of the user, and one or more cameras carried on the device and coupled to the image guides for acquiring images of the eyes and/or the user's surroundings. The apparatus may include a cable and/or a transmitter for transmitting image data from the camera to a remote location, e.g., to processor and/or display for analyzing and/or displaying the image data. A system including the apparatus may be used to monitor one or more oculometric parameters, e.g., pupillary response, and/or to control a computer using the user's eyes instead of a mouse.","1. A system for monitoring movement of a person'ss eye, comprising: a device configured to be worn on a person'ss head; a light source for directing light towards an eye of the person when the device is worn; a camera on the device for monitoring movement of the eye, the camera configured for generating video signals representing video images acquired by the camera of the eye; a processor communicating with the camera for processing the video signals to analyze a pupil of the eye by identifying the pupil of the eye from the video signals and monitoring at least one of a size of the pupil and an eccentricity of the pupil; the processor is further configured for correlating the video signals to determine the person'ss physical or mental state based at least partially upon analysis of the pupil identified by the processor; and a display coupled to the processor for displaying video images of the eye from the video signals processed by the processor, the display superimposing a graphic onto the video images to identify the pupil.","28","11/097788","2005-04-01","2009-0058660","2009-03-05","7515054","2009-04-07","William C. Torch","William C. Torch","","","","","","G08B-013/14","G08B-013/14 | A61B-005/00 | A61B-003/14","340/573.1","340/573.1 | 340/575 | 600/300 | 351/206 | 351/207 | 351/209 | 351/210","","","","4909014002433"
"US","US","P","B2","System and method for collecting, organizing and presenting research-oriented medical information","A method and computer program manages medical research study information and laboratory test result information. The program generates an interactive user interface with elements for setting up a study (702), managing study member information (704), managing patient information (706), receiving and displaying comments (708), and configuring data to be stored in a database associated with the research study (710). The program also receives medical event information from a user and laboratory test result information from a laboratory information system (20d), and generates a chart (934) that correlates the test results and the medical events. The program also receives a normal range pertaining to a test result from the laboratory information system (20d) and provides a normal range indicator (952) for the test result.","1. A computer-readable medium encoded with a computer program for organizing and presenting information relating to medical research studies, the computer program including: a study setup code segment for presenting a user interface that receives new study information from a user and sets up the new study in a computer system, wherein the new study information includes study type, study status, enrollment status, IIRB information, a project description, project goals, inclusion criteria, and exclusion criteria; a members code segment for adding members to a study, removing members from the study, and indicating a role for each member, wherein member roles are chosen from the group consisting of primary investigator, study coordinator, sub-investigator, and inactive; a patients code segment for adding new patients to a study, presenting study patient information for review, removing patients from the study, and indicating a status of each patient, wherein each patient'ss status is chosen from the group consisting of inactive, excluded, and expired, and wherein each patient is assigned an non-traceable patient identification number and identified by the identification number in study; a study comments code segment for receiving comments from members of the study, storing the comments, editing the comments, and presenting the comments for review, wherein each comment is assigned a receiving date, a status, a responsible member, and a priority; a study parameters code segment for configuring data to be stored in a database associated with the research study; a view user studies code segment for determining a current program user presenting for review a list of all studies that the user is a member of, and presenting detailed information relating to a study selected by the user from the list of studies; and a view all studies code segment for presenting for review a list of all studies maintained by the program and preventing the user from viewing detailed information relating to a study.","4","11/340351","2006-01-26","2007-0016440","2007-01-18","7512541","2009-03-31","CHILDREN'S MERCY HOSPITAL","Richard Stroup | Marcy L. Tarrants | Gary K. Lofland | James E. O'Brien, Jr. | Gary E. Grist | Pamela A. Dennis","","","","","","G06F-017/30","G06F-017/30 | G06F-007/00 | G06F-017/00 | G06Q-010/00 | G06Q-050/00 | G06F-019/00 | A61B-005/00","705/002","705/002 | 705/003 | 707/104.1 | 707/003","","","","4909013003238"
"US","US","P","B1","Remote interpretation of medical images","A remote view station is communicatively coupled to an image server and receives a compressed version of source medical images. The remote view station uncompresses and displays the received medical image. A medical professional, such as a pathologist, can select a region of the displayed medical image. Region information is transmitted back to the image server that applies image analysis operations on a region of the source medical image that corresponds to the selected region of the compressed medical image. In this manner, the data loss that occurs during image compression does not effect the image analysis operations. As such, the image analysis operations produce more accurate results than if the operations were applied by remote view station to the uncompressed image.","1. A method, comprising: obtaining, at a first location, an original medical image representing medical information to be evaluated by an evaluating person; compressing the original medical image to form a compressed medical image, at the first location; sending the compressed medical image from the first location to a second location, at which second location the evaluating person is located; allowing selection of a region of the compressed medical image at the second location, which region is less than the entire compressed medical image, and sending an indication of that region to the first location; and carrying out a medical analysis of only the region of the medical image at said first location, said medical analysis being based on the contents of the original medical image that are within the region selected by the evaluating person.","13","09/542091","2000-04-03","","","7505614","2009-03-17","CARL ZEISS MICROIMAGING GMBH","Jose De La Torre-Bueno","","","","","","G06K-009/00","G06K-009/00 | G06K-009/36 | G06K-009/46","382/128","382/128 | 382/235 | 600/437 | 709/219","","","","4909011002919"
"US","US","P","B2","Method and apparatus for monitoring transfusion of blood","Method and apparatus are described for ensuring that blood transfused into a patient is the correct blood for that patient, and that a complete audit trail is created that will allow later tracing of blood from donation through to transfusion.","1. Apparatus for tracking the movement of blood products destined for transfusion to a patient at a first location, comprising: a patient identification tag for each patient, each of said patient identification tags encoding a unique patient identification code; a first blood product identification tag attached to each unit of said blood products, each of said first blood product identification tags encoding a unique blood product identification code; a second blood product identification tag attached to each unit of said blood products, each of said second blood product identification tags encoding a unique blood product identification code and a unique patient identification code; a caregiver identification tag for each caregiver, each of said caregiver identification tags encoding a unique caregiver identification code; storage means for storing said blood products, said storage means located at a second location that is remote from said first location; tag reading means associated with said storage means for reading the first and second blood product identification codes and caregiver identification codes; and a computer coupled to said tag reading means, said computer including software for recording blood product identification codes for each blood product stored in said storage means, recording patient identification codes associated with each blood product stored in said storage means, recording the caregiver identification code for each caregiver who accesses the storage means, and while the caregiver is at the second location, retrieving the patient identification code associated with the unique blood product identification code from the first blood product identification tag and comparing it to the patient identification code from the patient identification tag, or comparing the unique patient identification code from the second blood product identification tap to the unique patient identification code from the patient identification tag.","6","11/261817","2005-10-27","2006-0054694","2006-03-16","7490767","2009-02-17","Neoteric Technology, Limited","Geof Auchinleck","","","","","","G06F-019/00","G06F-019/00","235/385","235/385 | 235/384 | 700/018 | 700/086 | 700/243 | 604/403 | 435/002 | 435/375 | 705/002 | 705/003 | 340/572.1 | 340/573.1 | 312/218","","","","4909007000907"
"US","US","P","B2","Collecting activity and sleep quality information via a medical device","A device, such as an implantable medical device (IMD) or a programming device, determines when a patient is attempting to sleep. When the device determines that the patient is attempting to sleep, the device determines values for one or more metrics that indicate the quality of a patient's sleep based on at least one physiological parameter of the patient. When the device determines that the patient is not attempting to sleep, the device periodically determines activity levels of the patient. Activity metric values may be determined based on the determined activity levels. A clinician may use sleep quality information and patient activity information presented by a programming device to, for example, evaluate the effectiveness of therapy delivered to the patient by the medical device.","1. A method comprising: monitoring a plurality of physiological parameters of a patient via a medical device, wherein the plurality of physiological parameters includes at least one parameter indicative of patient physical activity monitored via at least one accelerometer; determining when the patient is attempting to sleep; determining when the patient is asleep based on at least one of the physiological parameters; determining values of at least one sleep quality metric that is indicative of sleep quality based on at least one of when the patient is attempting to sleep, when the patient is asleep, or values of at least one of the physiological parameters when the patient is asleep; periodically determining an activity level of the patient based on the at least one of the physiological parameters indicative of patient physical activity that is monitored via the at least one accelerometer; and determining a value of at least one activity metric based on activity levels determined when the patient is not attempting to sleep.","28","10/825955","2004-04-15","2005-0209511","2005-09-22","7491181","2009-02-17","MEDTRONIC, INC.","Kenneth T. Heruth | Keith A. Miesel","","","","","","A61B-005/103","A61B-005/103 | A61B-005/117 | A61N-001/00","600/595","600/595 | 600/587 | 600/594 | 607/019","","","","4909007001320"
"US","US","P","B2","Motion detection apparatus","A motion detection apparatus includes an inertia motion detection section which detects an inertia motion of an object to be measured by using at least one of an acceleration sensor or an angular velocity sensor. An image pickup section which picks up a peripheral image of the object to be measured. An image comparison section which compares images picked up at different points in time by the image pickup section. A camera position and posture acquiring section which detects a position and a posture of the object to be measured by using a result of comparing the images by the image comparison section. A spatial position and posture acquiring section which detects a position and a posture in space of the object to be measured on the basis of information obtained by the inertia motion detection section and the camera position and posture acquiring section.","1. A motion detection apparatus comprising: an inertia motion detecting section which detects an inertial motion of an object to be measured by using at least one of an acceleration sensor and an angular velocity sensor; an image pickup section, which is fixed to the inertia motion detecting section, and which comprises a fish-eye lens for picking up a peripheral image of the object to be measured; an image comparing section which compares an image picked up at a first timing with an image picked up at a second timing by the image pickup section; a camera position and posture acquiring section which detects a position and a posture of the object to be measured by using a result obtained by the image comparing section; and a spatial position and posture acquiring section which detects a position and a posture in space of the object to be measured based on outputs from the inertia motion detecting section and the camera position and posture acquiring section, wherein when the camera position and posture acquiring section detects the position and posture of the object to be measured, the camera position and posture acquiring section sets a coordinate system for motion detection, extracts a feature point based on the image at the first timing picked up by the image pickup section, sets a rectangular area having the feature point as a center of position, registers a position and a posture of the image pickup section in the coordinate system, calculates a position and a posture of the image pickup section at the second timing based on relative motion information obtained by the inertia motion detecting section and the position and posture of the image pickup section as registered at the first timing, estimates and stores coordinates of the image at the second timing, in the rectangular area, by calculating an estimated position of each pixel in the rectangular area based on the position and posture information and a relational expression of an image height on an image forming surface at an angle of incidence on the fisheye lens, and executes a matching process based on the rectangular area registered at the first timing and the rectangular area stored at the second timing.","18","11/113380","2005-04-22","2005-0232467","2005-10-20","7489806","2009-02-10","OLYMPUS CORPORATION","Koh Mohri | Akio Kosaka","2002-324014","JP","2002-11-07","","","G06K-009/00","G06K-009/00","382/107","382/107 | 382/103 | 382/001","","","","4909006002666"
"US","US","P","B2","System and method for displaying an image stream","A system and method may display an image stream, where an original image stream may be divided into two or more subset images streams, each subset image stream being displayed simultaneously or substantially simultaneously. Post processing may be used to fuse images shown simultaneously or substantially simultaneously. The images may be collected from an ingestible capsule traversing the GI tract.","1. A method for displaying an image stream obtained by an in-vivo swallowable device, the method comprising: receiving an original image stream obtained by said in-vivo device; displaying simultaneously a plurality of subset image streams, at least one of the plurality of subset image streams including at least a portion of the original image stream, wherein said plurality of subset image streams are displayed as a stream of substantially fused images, each fused image includes at least two images each from another subset image stream of said plurality; wherein fusing comprises: defining a relative position of at least two images from the plurality of subset image streams displayed substantially simultaneously; defining at least juxtaposed edges of the at least two images; performing a smoothing convolution on the at least juxtaposed edges of the at least two images; and wherein displaying comprises displaying the at least two images with the smoothing convolution.","49","10/610915","2003-07-02","2004-0027500","2004-02-12","7474327","2009-01-06","GIVEN IMAGING LTD","Tal Davidson | Raphael Rabinovitz | Michael Skala | Hagai Krupnik | Eli Horn | Gavriel J. Iddan","","","","","","H04N-007/18","H04N-007/18 | G06F-003/48 | G06K-009/00","348/077","348/077 | 715/838 | 382/128","","","","4909001002309"
"US","US","P","B2","Medical apparatus for diagnosis or treatment","The invention relates to a medical apparatus for diagnosis and/or treatment using a procedure (20), with an operating console (11) to control the use of components of the procedure (20), the operating console (11) having an input device (22), an output device (27) and an assistance module (26) to assist the user, which can be adapted to users' varying levels of training. This enables the user interfaces of the operating console to be adapted to the varying levels of knowledge of the medical operating personnel, so that the user in question is offered only those commands, with corresponding additional information, which the user has for example already learned during training.","1. A medical apparatus for executing a medical procedure, comprising: an application device for executing the medical procedure having a plurality of application components; an operating console for controlling the application components; an input device for inputting a control command; an output device for displaying a graphic user interface; and an assistance module adapted to support a user for operating the medical apparatus according to a level of competence of the user; a control function configured in conjunction with the assistance module to control a user'ss access rights, and thereby vary and limit the user'ss ability to operate the device with the application components, based on a profile of the user so that, given multiple levels of access, access by a user to operate the device with the application components is limited to a level consistent with information in the profile, such that different users may be provided with different levels of access to control or operate and wherein when access is made available to a user the apparatus is configured to a mode of operation corresponding to a designated level for that user.","9","10/981263","2004-11-04","2005-0100131","2005-05-12","7469383","2008-12-23","SIEMENS AKTIENGESELLSCHAFT","Erik Busch","20-2003-017062","DE","2003-11-06","","","G06F-003/00","G06F-003/00 | G06F-003/048 | H04K-001/00 | G05B-015/00 | A61B-005/00","715/743","715/743 | 715/707 | 713/182 | 700/083 | 600/300","","","","4908052001956"
"US","US","P","B2","Method and system for generation, storage and distribution of omni-directional object views","Image acquisition refers to the taking of digital images of multiple views of the object of interest. In the processing step, the constituent images collected in the image acquisition step are selected and further processed to form a multimedia sequence which allows for the interactive view of the object. Furthermore, during the Processing phase, the entire multimedia sequence is compressed and digitally signed to authorize it viewing. In the Storage and Caching Step, the resulting multimedia sequence is sent to a storage servers. In the Transmission and viewing step, a Viewer (individual) may request a particular multi-media sequence, for example, by selecting a particular hyperlink within a browser, which initiates the downloading, checking of authorization to view, decompression and interactive rendering of the multi-media sequence on the end-users terminal, which could be any one of a variety of devices, including a desktop PC, or a hand-held device.","1. An image processing method for identifying figure and background for the purpose of matteing and compositing, wherein two images are input, one with a foreground object and the other without, and the background areas are taken under similar scene illumination, the method comprising the steps of: computing the per pixel gray level absolute difference in intensity or vector color magnitude image difference between corresponding pixels in the two images; selecting those pixels locations which are above a relatively small threshold in terms of gray level difference or vector color magnitude difference to form a mask which selects only foreground object pixels locations.","12","10/380720","2001-09-21","2004-0034295","2004-02-19","7460130","2008-12-02","ADVANTAGE 3D LLC","Marcos Salganicoff","","","","","","G06F-009/00","G06F-009/00 | G06F-003/14 | G06K-009/00 | H04N-007/18","345/590","345/590 | 345/630 | 345/561 | 345/606 | 345/640 | 348/490 | 348/583 | 358/537 | 358/540 | 715/723 | 382/107 | 382/723","","","","4908049002021"
"US","US","P","B2","Method and arrangement for interpreting a subjects head and eye activity","Method for analyzing ocular and/or head orientation characteristics of a subject. A detection and quantification of the position of a driver's head and/or eye movements are made relative to the environment. Tests of the data are made, and from the data, locations of experienced areas/objects-of-subject-interest are deduced. When a driver of a vehicle is the subject, these areas/objects-of-driver-interest may be inside or outside the vehicle, and may be constituted by (1) ""things"" such as audio controls, speedometers and other gauges, and (2) areas or positions such as ""road ahead"" and lane-change clearance space in adjacent lanes. In order to ""standardize"" the tracking data with respect to the vehicle of interest, the quantification of the position of the driver's head is normalized to the reference-base position thereby enabling deducement of location(s) where the driver has shown an interest based on sensed information regarding either, or both of (1) driver ocular orientation or (2) driver head orientation.","1. A method for hierarchically analyzing ocular then head orientation characteristics of a driver of a vehicle in order to identify locations of driver interest while driving the vehicle, said method comprising: detecting, utilizing an optical sensor, and quantifying a position and orientation of a presently driving driver'ss head relative to an interior space within a passenger compartment of a vehicle and also simultaneously detecting, when visible to the sensor, driver ocular orientation; providing a reference-base position of a reference driver'ss head relative to the interior space within the passenger compartment of the vehicle together with probable locations of driver interest correlated to different (1) ocular orientations and (2) head orientations relative the reference-base position of the reference driver'ss head; and normalizing said quantification of the position of the driver'ss head to said reference-base position and hierarchically comparing the quantified (1) driver ocular orientation when available, or the quantified (2) driver head orientation if quantified driver ocular orientation is not available, against the correlated probable locations of driver interest relative the reference driver'ss head and thereby enabling deducement of a corresponding probable location of driver interest based on the quantified orientation of either (1) the driver'ss ocular orientation or (2) the driver head orientation.","22","10/605637","2003-10-15","2005-0073136","2005-04-07","7460940","2008-12-02","VOLVO TECHNOLOGY CORPORATION | VOLVO TECHNOLOGY (CORPORATION)","Petter Larsson | Trent Victor","","","","","","B60R-022/00","B60R-022/00","701/049","701/049 | 701/045 | 701/036 | 280/735 | 180/272","","","","4908049002828"
"US","US","P","B2","Latent property diagnosing procedure","The present invention provides a method of doing cognitive diagnosis of mental skills, medical and psychiatric diagnosis of diseases and disorders, and in general the diagnosing of latent properties of a set of objects, usually people, for which multiple pieces of binary (dichotomous) information about the objects are available, for example testing examinees using right/wrong scored test questions. Settings where the present invention can be applied but are not limited to include classrooms at all levels, web-based instruction, corporate in-house training, large scale standardized tests, and medical and psychiatric settings. Uses include but are not limited to individual learner feedback, learner remediation, group level educational assessment, and medical and psychiatric treatment.","1. A computer implemented method for providing remedial instruction to a student, the method comprising: receiving a response from a student for each of a plurality of items; determining an item/attribute incidence matrix, including reparameterizing and calibrating an underlying model as a Bayesian model with an assumed positive correlational attribute structure; determining a mastery value for each attribute based on the item responses and the item/attribute incidence matrix; and providing instruction to the student based on the determined mastery value.","14","10/970795","2004-12-08","2005-0123893","2005-06-09","7457581","2008-11-25","EDUCATIONAL TESTING SERVICE","William F. Stout | Sarah M. Hartz","","","","","","G09B-007/00","G09B-007/00","434/353","434/353 | 434/354","","","","4908048002772"
"US","US","P","B2","Method of solving magnetoencephalographic and electroencephalographic inverse problems","A method of solving magnetoencephalographic and electroencephalographic inverse problems provides better grouping of moments of equivalent current dipoles than conventional methods. Locations of dipoles are fixed based on information using fMRI or the like. The magnitudes and orientations of the dipole moments are adjusted to fit magnetic fields and/or electrical potential distributions produced by the dipoles to magnetoencephalographically and/or electroencephalographically measured data. The method also includes grouping the dipoles in two stages, using the correlation coefficient of the magnitudes of the dipole moments as a criterion.","1. A method of tracking brain activity, comprising: acquiring an image of brain activity showing a brain activation volume by a method other than magnetoencephalography or electroencephalography; dividing the brain activation volume into subvolumes; placing equivalent current dipoles in the subvolumes, respectively; adjusting magnitudes and orientations of equivalent current dipole moments of the equivalent current dipoles such that magnetic fields produced by the equivalent current dipoles fit data obtained by magnetoencephalography; grouping the equivalent current dipoles based on a criterion that a correlation coefficient of adjusted magnitudes is greater than a threshold; and outputting to one of a display and a printer an activation state of each of parts of the brain by using grouped equivalent current dipoles to reproduce time sequences of data obtained by the magnetoencephalography.","39","10/158147","2002-05-31","2003-0081818","2003-05-01","7457653","2008-11-25","NATIONAL INSTITUTE OF INFORMATION AND COMMUNICATIONS TECHNOLOGY","Norio Fujimaki","2001-329174","JP","2001-10-26","","","A61B-005/05","A61B-005/05","600/407","600/407 | 324/301 | 324/302","","","","4908048002843"
"US","US","P","B2","Medical image management system","Medical image management system to allow any conventional Internet browser to function as a medical workstation. The system may be used to convert medical images from a plurality of image formats to browser compatible format. The Invention also relates to methods to manipulate digital medical images in such a way that multiple imaging modalities from multiple different vendors can be assembled into a database of Internet standard web pages without loss of diagnostic information.","1. A method of managing medical information comprising: receiving at least one digital medical image in a format that is incompatible with viewing in an Internet web browser; predetermining without user input at least one image display setting of the at least one digital medical image to permit medical diagnosis by the user of the at least one digital medical image having the at least one image display setting applied thereto; converting the at least one digital medical image using the predetermined at least one image display setting, wherein the converted at least one digital medical image is compatible with viewing in an Internet web browser and retains its original resolution.","23","10/999544","2004-11-30","2005-0101856","2005-05-12","7457656","2008-11-25","HEART IMAGING TECHNOLOGIES LLC","Robert M. Judd | Enn-Ling Chen | Raymond J. Kim","","","","","","A61B-005/05","A61B-005/05 | G06F-007/00 | G06K-009/00 | G06K-009/54","600/407","600/407 | 707/001 | 707/010 | 705/002 | 382/305 | 382/128","","","","4908048002846"
"US","US","P","B2","Diagnostic apparatus","Apparatus and method for determining a likely cause or the likelihood of the occurrence of a cause of one or more effects, in which training data relating to previously identified relationships between one or more causes and one or more effects is used to learn the cause and effect relationship. A number of primary and secondary reference points are chosen in the input space created by belief values representing the strength of effect. A function representing the cause and effects relationship and a weight value is associated with each reference point. Weight values associated with primary reference points are considered as independent variables (primary weight values) and other weight values, which are associated with secondary reference points (secondary weight values), depend on one or more primary weight values. Belief value in the occurrence of likely causes of one or more given effects can be determined using this method or apparatus.","1. A computer-implemented diagnostic system for determining a likelihood of occurrence of a cause of one or more effects occurring in respect of a subject or process, said one or more effects being input to the system, the system being arranged to receive and/or access training data in the form of discrete values relating to previously-identified relationships between one or more effects and said cause, the system comprising: one or more input nodes arranged to receive respective input signals, the or each input signal being representative of an effect and its relative strength, wherein the number of effects defines the number of dimensional axes of a function representative of said previously-identified relationships; define an input space on the basis of said dimensional axes and select a number of reference points within said input space, a predefined number of said reference points being designated as primary reference points and the rest of said reference points being designated as secondary reference points, said predefined number being dependent on the number of effects associated with said cause in said training data, wherein each reference point has a predetermined weight value assigned thereto, a weight value being representative of a belief value which quantifies the extent of occurrence of said cause given an effect, the weight values assigned to said primary reference points being independent variables (""primary weight"") and the weight values assigned to said secondary reference points being dependent on one or more of said primary weights (""secondary weight""), and wherein, in combination, said primary and secondary weights define a multi-dimensional decision hyper-surface representative of said training data; determine, using said decision hyper-surface, a likelihood of occurrence of said cause given said one or more effects input to the system by: receiving input data representative of one or more effects occurring in respect of said subject or process and the relative strength thereof; mapping said input data onto said decision hyper-surface; and determining from said decision hyper-surface a belief value in said cause given said input data and outputting data representative of said determined likelihood of occurrence of said cause to a recipient mechanism for diagnosing a cause of the occurrence of said one or more effects in respect of said subject or process.","19","10/484673","2002-08-15","2004-0249777","2004-12-09","7440928","2008-10-21","METACAUSE SOLUTIONS LTD.","Rajesh S. Ransing | Meghana R. Ransing | Roland W. Lewis","2001020009","GB","2001-08-15","","","G06F-015/18","G06F-015/18","706/014","706/014 | 706/012 | 706/045 | 700/095 | 700/110","","","","4908043003149"
