국가코드,DB종류,특허/실용 구분,문헌종류 코드,발명의 명칭,요약,대표청구항,청구항 수,출원번호,출원일,공개번호,공개일,등록번호,등록일,출원인,발명자,우선권 번호,우선권 국가,우선권 주장일,Original CPC Main,Original CPC All,Original IPC Main,Original IPC All,Original US Class Main,Original US Class All,Original FI[JP],Original F-term[JP],Original Theme Code [JP],WIPS ON key
US,US,P,B1,Integrated computerized materials management system,"A resource management system is described. The resource management system includes a resource manager in communication with two networks, including one network having a plurality of patient monitoring devices connected thereto. The resource manager allows automatic location of patient monitors, automatic status notification as to the status of patient monitors and automatic use metering of patient monitor usage, among other functions.","1. A resource management system comprising: a first communications network, having a plurality of communication ports; a plurality of electronic devices configured to be in communication with the first communications network, each electronic device having an identifier associated therewith, each identifier being any of a plurality of types of identifiers including an address, a device identification number, a device serial number, and a unique digital identifier, each electronic device being configured to provide clinical information to the first communications network; a resource manager configured to be in communication with the first network, the resource manager configured to handle each different type of identifier and the resource manager configured to read each identifier of the electronic devices in communication with the first communications network, the resource manager receiving time of use metering and status information from each of the electronic devices; a second communications network, wherein the resource manager is in communication with the second communications network; and a work order system in communication with at least one of the first communications network and the second communications network, wherein the work order system issues work orders for maintenance based on time of use metering and status information gathered by the resource manager.",47,09/398180,9/17/99,,,6640246,10/28/03,GENERAL ELECTRIC COMPANY,"Wyndham Fairchild Gary, Jr. | Thomas Gilbert | Donald M. Trombatore",,,,,,G06F-015/173,G06F-015/173,709/223,709/223 | 709/224,,,,4.60304E+12
US,US,P,B2,Method and system for monitoring heart failure using rate change dynamics,"A method of monitoring heart failure is provided. A baseline heart rate change value is determined, wherein the baseline heart rate change value comprises a speed at which a first initial heart rate changes to a second initial heart rate. At least one subsequent heart rate change value is also determined, wherein the subsequent heart rate change value comprises a subsequent speed at which a first subsequent heart rate changes to a second subsequent heart rate. The subsequent heart rate change value is compared to the baseline heart rate change value to obtain at least one heart failure value. Systems and programs for using the method are also provided.","1. A method of monitoring heart failure, comprising: measuring a first initial heart rate; measuring a second initial heart rate; determining a baseline heart rate change value that comprises a speed at which the first initial heart rate changes to the second initial heart rate; determining at least one subsequent heart rate change value that comprises a subsequent speed at which a first subsequent heart rate changes to a second subsequent heart rate; and comparing the subsequent heart rate change value to the baseline heart rate change value to obtain at least one heart failure value.",60,09/843917,4/30/01,2002-0198462,12/26/02,6636762,10/21/03,"MEDTRONIC, INC.",Malcolm J. Begemann,,,,,,A61B-005/0468,A61B-005/0468,600/519,600/519,,,,4.60304E+12
US,US,P,B1,Method and apparatus for medical image display for surgical tool planning and navigation in clinical environments,"A medical imaging display system includes a memory ( 40 ) for storing first image data representative of a region of interest. The memory ( 40 ) stores image data generated by medical imaging devices such as magnetic resonance devices ( 20 ), computed tomography devices ( 22 ), nuclear imaging devices ( 26,28,30 ), and ultrasound devices. Typically, image data from these devices is obtained some time prior to a surgical event and users may access this data in planning for the surgical event. A processor ( 42 ), in data communication with the memory, is organized under a component object modeling architecture. The processor ( 42 ) is connected to a user interface ( 10 ) for providing user requests to the processor. Thus, in response to user action via the user interface ( 10 ), the processor ( 42 ) determines an object ( 54 ) adapted to act on the request, selects a handle ( 60 ) for the determined object and, employs the object via the handle to act on the request. Additionally, the image guided surgical system also includes a source ( 48 ) of substantially real time image data generated in the surgical theater, such as spectroscopy devices, which can also be manipulated via software objects to display desired portions of the region of interest. Any of these images can be viewed on a display ( 46 ) in a planning environment, in the surgical suite, or even by a consultant, geographically remote from the surgical site.","1. A method of displaying medical images, the method including: responsive to receipt of a request for manipulation of image data representative of a region of interest, determining a component object within a component object model architecture, which component object is configured to at least partially accomplish the request; selecting a handle for an interface to the determined component object; and processing the request via the handle.",23,09/565253,5/5/00,,,6614453,9/2/03,"MARCONI MEDICAL SYSTEMS, INC.",Jasjit S. Suri | Ruhul Quddus | Yansun Xu,,,,,,G06F-003/00,G06F-003/00 | G06F-009/46 | A61B-005/05,345/764,345/764 | 345/419 | 345/848 | 345/961 | 600/425 | 600/427 | 600/407 | 709/315 | 709/332,,,,4.60304E+12
US,US,P,B1,Pulmonary nodule detection using cartwheel projection analysis,A method for automatic detection of lung nodules in high-resolution multi-slice CT images by using cartwheel projection analysis is disclosed. The projection analysis employs weighted area curves obtained from a series of 2-dimensional cutting planes rotated around a defined axis in the volume of interest. Nodules are detected if the shape analysis of the weighted area curves meets a set of test-criteria.,"1. A method for detecting lung nodules using cartwheel projection analysis of an object of interest in a set of volumetric image data, comprising the steps of: creating a set of cartwheel projection image slices by applying cartwheel projection centered at the object of interest in the set of axial image slices comprising the volumetric image data; analyzing a subset of the cartwheel projection image slices to determine whether characteristics of a lung nodule are indicated; and identifying the object of interest as being a lung nodule if it is determined that the characteristics of a lung nodule are indicated.",19,10/151661,5/20/02,,,6609021,8/19/03,"Siemens Corporate Research, Inc.",Li Fan | Jianzhong Qian | Guo-Qing Wei,,,,,,A61B-005/05,A61B-005/05,600/425,600/425 | 382/131 | 378/004,,,,4.60303E+12
US,US,P,B2,Heart failure monitor quicklook summary for patient management systems,"Continuous remote monitoring of patients based on data obtained from an implantable hemodynamic monitor provides an interactive patient management system. Using network systems, patients are remotely monitored to continuously diagnose and treat heart-failure conditions. A screen displayable summary provides continuous feedback and information to physicians, patients and authorized third parties. The quick look summary includes various sites and presentation tailored to match the patients' and physicians' needs. The quick look summary further includes intelligent features that understand and retain the user's interests, preferences and use patterns. Patients, physicians and other caregivers are seamlessly connected to monitor and serve the chronic needs of heart-failure patients in a reliable and economic manner.","1. A computer-implemented interactive system for acquiring, analyzing, communicating, and storing real-time and historical patient data including hemodynamic pressure data measured by an implantable hemodynamic monitor, wherein the patient data is transmitted to a common database, and wherein at least two independent, dynamically reconfigurable portals are coupled to the common database to access the patient data, the interactive system comprising: an implantable hemodynamic monitor capable of measuring physiologic patient data and immediately and continuously uploading the patient data on an essentially real-time basis in response to a data request signal received by the implantable hemodynamic monitor; a network means for immediately conveying the patient data to a remote database; and at least two independent, dynamically reconfigurable network portals coupled to the remote database each having a customizable graphical user interface for displaying at least a portion of a one of the following: the patient data, a prior patient data record, a patient data telemetry status message, a patient data trend plot, a comparison of the patient data and the prior patient record, a highlighted unused portal feature, a patient device identifier, a current configuration of the implantable hemodynamic monitor, a current medical news field, an appointment request message, an appointment confirmation message, a medical invoice, a medical billing summary, a medical identification card printer control message, a medical identification card validation request, a patient diary field, a quick look summary of some of the patient data, a patient data alert message.",22,09/809915,3/16/01,2001-0025137,9/27/01,6599250,7/29/03,"MEDTRONIC, INC.",James D. Webb | Tom Dean Bennett,,,,,,A61B-005/00,A61B-005/00,600/483,600/483 | 600/300 | 600/501 | 600/522,,,,4.60303E+12
US,US,P,B1,Low cost bar code reader,"An optical scanning module and a scanner incorporating the scanning module for reading bar codes and other optical indicia that consists of a printed circuit board, an elongated elliptical aperture in the scanning module that is spaced from the circuit board, a light source mounted on the printed circuit board for projecting at least one beam of light through the aperture and onto a dataform to be read, and a detector mounted on the printed circuit board for sensing light reflected from the dataform and through the aperture. Light baffle is preferably used to isolate light source from the detector in the optical scanning module of the present invention.","1. A bar code reader for electro-optically reading a bar code symbol on a target, comprising: a) a housing having a bottom wall facing the target, and configured to be held and slidably moved by a user across the target, during reading; b) a plurality of feet on, and extending from, the bottom wall for slidably engaging the target during the sliding movement of the housing; c) a printed circuit board within the housing above the bottom wall; d) an aperture extending through the bottom wall; e) a light source on the board for emitting light toward the bottom wall and through the aperture for reflection from the symbol on the target; f) a detector on the board for detecting light reflected from the symbol, and for generating an electrical signal corresponding to the symbol; and g) said aperture extending through one of the feet for positioning the aperture over the symbol during the sliding movement of the housing.",14,09/616564,7/14/00,,,6578767,6/17/03,"SYMBOL TECHNOLOGIES, INC.",Ed Barkan | Howard Shepard,,,,,,G06K-007/10,G06K-007/10,235/462.43,235/462.43 | 235/462.3 | 235/462.2 | 235/462.21 | 235/462.22,,,,4.60302E+12
US,US,P,B1,Automated activation and deactivation of operational data logging on medical imaging device,"A method and a system for automatically activating and deactivating a data logging function on a remotely located medical imaging device from a central service facility in response to acquisition of updated service contract information. Customer profiling and service contract data are automatically processed at a central facility to detect that a medical imaging device is now under contract to receive regular scanner utilization reports. The scanner data logging function is then automatically turned on from the central facility. The central facility then monitors the receipt of scanner data log files to ensure that the first data log file has been successfully transmitted from activated medical imaging device, for processing and subsequent utilization report delivery. In the case of an expired service contract, the data logging feature on the medical imaging device is automatically deactivated from the central facility.","1. A system comprising: a multiplicity of devices at respective remote locations, each of said devices being identifiable and capable of logging operational data when a data logging function is activated, and being unable to log operational data when said data logging function is deactivated; and a computer system at a central location in communication with said multiplicity of devices, said computer system storing an updated database comprising a record identifying a device needing a change in the state of its data logging function, said computer system being programmed to perform the step of remotely changing said data logging function in said identified device from one of said activated and deactivated states to the other of said activated and deactivated states, wherein said computer system comprises an operation server for maintaining said updated database, and an automated support center server for remotely changing the state of said data logging function in said identified device in response to a request from said operation server.",23,09/585218,6/1/00,,,6581069,6/17/03,"GE MEDICAL TECHNOLOGY SERVICES, INC.",Naja S. Robinson | Lawrence E. Ploetz | Jie Xue,,,,,,G06F-017/30,G06F-017/30,707/104.1,707/104.1,,,,4.60302E+12
US,US,P,B1,Method and apparatus for communicating operational data for a system unit in a medical diagnostic system,"A method for communicating operational data for a system unit in a medical diagnostic system includes communicating identification information from an electronic device coupled to the system unit in the medical diagnostic system to an imaging unit in said medical diagnostic system, operating the medical diagnostic system in accordance with the identification information and generating operational data, and communicating the operational data to the system unit in order to establish a record of operational data for the system unit in the electronic device. The operational data includes information relating to the operation of the system unit in the medical diagnostic system. A corresponding apparatus includes a storage medium, a communication interface, and a programmed digital processing circuit coupled to the storage medium and the communication interface. The storage medium contains identification information for a system unit in a medical diagnostic system and a memory location for a record of operational data for the system unit. The communication interface is configured to allow for the communication between the system unit and the medical diagnostic system of identification information and operational data regarding the system unit. The processing circuit is responsive to requests for identification information and controlling communication of operational data via the communication interface to the medical diagnostic system.","1. A method for communicating operational data for a system unit in a medical diagnostic system, the method comprising: communicating identification information from an electronic device coupled to the system unit in the medical diagnostic system to said medical diagnostic system; operating the medical diagnostic system in accordance with the identification information and generating operational data; communicating the operational data from the system unit in order to establish a record of operational data for the system unit in the electronic device, the operational data including information relating to the operation of the system unit in the medical diagnostic system; establishing a remote record of operational data for the system unit, the remote record being communicated over a network; verifying the identification information with a subscription file at the remote facility; and linking the remote record of operational data to the corresponding subscription file.",16,09/450074,11/29/99,,,6574518,6/3/03,GENERAL ELECTRIC COMPANY,Brian D. Lounsberry | Jonathan R. Schmidt | Stephen W. Gravelle | Michael S. Idelchik | James S. Shepard,,,,,,G06F-017/00,G06F-017/00 | H05G-001/28,700/090,700/090 | 378/162 | 378/207 | 235/375,,,,4.60302E+12
US,US,P,B2,Wearable life support apparatus and method,A wearable life support apparatus worn by a user is disclosed. A physiological information acquirement unit acquires the user's physiological information. An action information acquirement unit acquires the user's action information. A status recognition unit recognizes the user's status in accordance with the action information. A physiological information decision unit decides whether the physiological information is normal in accordance with the user's status. A presentation unit presents the decision result of the physiological information decision unit to the user.,"1. A wearable life support apparatus, comprising: a physiological information acquirement unit configured to acquire physiological information of a user; an action information acquirement unit configured to acquire action information of the user; a status recognition unit configured to store the user'ss schedule and a table representing a correspondence between each action information and each behavior of the user, and to recognize the user'ss status corresponding to the acquired action information by referring to the user'ss schedule and the table; a physiological information decision unit configured to decide whether the acquired physiological information is normal in accordance with the user'ss status; and a presentation unit configured to present a decision result of said physiological information decision unit; wherein data transmission between said action information acquirement unit and said status recognition unit, said physiological information acquirement unit and said physiological information decision unit, and said physiological information decision unit and said presentation unit, are executed by wireless communication.",23,09/803916,3/13/01,2002-0028988,3/7/02,6569094,5/27/03,KABUSHIKI KAISHA TOSHIBA,Takuji Suzuki | Miwako Doi | Kazushige Ouchi,2000-069823 | 2000-329915,JP | JP,2000-03-14 | 2000-10-30,,,A61B-005/00,A61B-005/00,600/300,600/300 | 128/903 | 128/920 | 705/001,,,,4.60302E+12
US,US,P,B2,"Systems and methods for storing, retrieving, and manipulating data in medical processing devices","A device has processing hardware to carry out a blood processing procedure. A processing control manager resides on the device to monitor status conditions over time during the blood processing procedure. A data interface also resides on the device. The data interface includes a flash memory data storage medium formatted to allocate discrete block file spaces to receive data. Chronologic data or time-specific data are created based upon sensed conditions by a data generator task, which also resides on the device. A file manager task appends chronologic data to an allocated file space to create a chronologic block file, which, when read, provides a time-ordered account of processing activities or hardware conditions. The file manager also operates to block-write time-specific data to another allocated file space, which, when read, creates a snap-shot of processing conditions at a given point in time. The data file structure created on the flash memory medium withstands corruption of data due to power failure.","1. A blood processing system comprising a device including processing hardware to carry out a blood processing procedure, a processing manager residing on the device to monitor status conditions during the blood processing procedure, and a data interface residing on the device including a data generator task to generate a first chronological data file and a second chronological data file based upon monitored status conditions during a given blood processing procedure, a flash memory data storage medium comprising a block file structure including a first block file space for accepting successive date entries comprising the first chronological data file, the first block file space having a first node and a last node defining a fixed maximum file size, and a second block file space for accepting successive data entries comprising the second chronological data file, the second block file space having a first node and a last node defining a fixed maximum file size, and a file manager task to write successive data entries to the first and second block file spaces of the flash memory data storage medium, the file manager task operating to append, in the first block file space, successive data entries as a block file that includes an end-of-file pointer that begins, at commencement of the given blood processing procedure, at the first node of the first block file space and progresses with successive data entries until the last node of the first block file space is filled, the file task manager not permitting, during the given blood processing procedure, appendage of data entries in the first block file space when the maximum file size of the first block file space is filled, the file task manager also operating to continuously append, in the second block file space, successive date entries as a ringfile that includes an end-of-file pointer that begins, at commencement of the given blood processing procedure, at a logical junction between newest and oldest data entries in the second block file space and that wraps from the last node to the first node of the second block file space when the maximum file size of the second block file space is filled.",27,09/855901,5/15/01,2002-0049726,4/25/02,6542910,4/1/03,Baxter International Inc.,William H Cork | Mark Weber | Douglas Ceckowski | David Morrow,,,,,,G06F-017/30,G06F-017/30,707/205,707/205,,,,4.60301E+12
US,US,P,B1,Capacitive fingerprint sensor with adjustable gain,"The present invention relates to a fingerprint sensing device comprising a planar array of closely-spaced capacitive sense elements. When a finger is placed in close proximity to the sensing device, the capacitive sense elements measure a capacitance between the finger and a single capacitor plate in each sense element. This is accomplished by precharging each capacitor plate, and then using a known current source to remove a fixed amount of charge from each capacitor plate. The measured capacitance varies as a function of the distance between the capacitor plate and the finger surface. Thus, a capacitance measurement allows the distance between the capacitor plate and the finger surface to be determined. Distance measurements across the array of sense elements are combined to produce a representation of the pattern of ridges on the finger surface which comprise a fingerprint. After a fingerprint is acquired, the quality of the fingerprint is evaluated, and if necessary, a gain parameter for the sense elements is iteratively adjusted until a satisfactory fingerprint is acquired.","1. A solid state minutia detector comprising: an electrode plate; an insulating surface disposed over said electrode plate; a switch coupled to said electrode plate; charge driving circuitry coupled to said electrode plate through said switch; charge draining circuitry coupled to said electrode plate through said switch; a clock coupled to said switch, said clock configured to cause said switch to couple, in an alternating manner, said charge driving circuitry and said charge draining circuitry to said electrode plate; and charge sensing circuitry coupled to said electrode plate, said charge sensing circuitry configured to measure a charge at said electrode plate after a fixed period of time; wherein said solid state minutia detector comprises a plurality of arrays of said electrode plates.",18,09/481129,1/11/00,,,6538456,3/25/03,"Veridicom, Inc.",Alexander G. Dickinson | Ross McPherson | Sunetra Mendis | Paul C. Ross,,,,,,G01R-027/26,G01R-027/26,324/658,324/658 | 382/124,,,,4.60301E+12
US,US,P,B1,Portable authentication device and method using iris patterns,"A compact, handheld imaging apparatus which can be used to capture high-quality iris images for identification of a person. The handheld iris imager is non-invasive and non-contacting and comprises a camera, a cold mirror, a lens, and an illuminator. The imager has sensors and indicators which assist a user in aligning and focusing the device. The imager also automatically captures the image when proper positioning is achieved. A template of the image is then transmitted to a receiver in a vehicle or other asset and compared to a database of previously stored templates of images to identify the person. The imager is part of a security module to protect access to an asset such as a vehicle or residence. The vehicle or residence cannot be unlocked and used unless a user has been identified and authorized by the imager and a controller system.","1. A system for providing access to a vehicle or other asset, comprising: an imager comprising: iris acquisition means having a front surface for obtaining an image of an iris of an eye; a lens having an image plane disposed in front of the front surface of the iris acquisition means; a mirror disposed on a side of the lens opposite the iris acquisition means; an illuminator disposed along a side of the mirror; a first memory for storing an iris image obtained by the iris acquisition means; a processor for extracting a template from the stored iris image; and a communications interface for transmitting the template to the controller system; and a controller system comprising: communications interface for receiving the template from the imager; a second memory for storing at least one template of at least one image of an iris of at least one person'ss eye; a processor for comparing the received template with the at least one template in the second memory to identify the person; and a lock interface coupled to the processor for receiving a command from the processor responsive to the results of the comparison.",12,09/396083,9/14/99,,,6532298,3/11/03,"IRIDIAN TECHNOLOGIES, INC.",James L. Cambier | John E. Siedlarz,,,,,,G06K-009/00,G06K-009/00,382/117,382/117 | 340/005.82,,,,4.60301E+12
US,US,P,B1,Method and apparatus for positioning an instrument relative to a patients body during a medical procedure,"A method and apparatus for annotation of medical imagery to facilitate patient identification, diagnosis, and treatment is characterized by an imaging device for producing a first signal representative of sensed characteristics of the individual and a minutiae generator which receives the first signal and produces a second signal representative of minutiae of the individual, the minutiae corresponding to specific branch points of blood vessels of the individual. A minutiae data generator analyzes the characteristics of minutiae and produces a third signal representative of the characteristics which is stored in a minutiae database for each of the plurality of known individuals and their medical conditions. The minutiae and minutiae data may be used to annotate medical imagery to facilitate subsequent image comparison by providing standardized registration points and time-varying characteristics. A minutiae matcher pairs corresponding second signals and third signals from a current patient with those from a database record, and the paired signals are used to align the images and compare them. The minutiae analysis techniques of the invention can be used to identify medical patients, assist in the diagnosis of medical conditions, and detect and monitor the use of alcohol and drugs, including anesthesia.","1. A non-invasive automated method for continuously controlling the re-aligning the position of an instrument relative to specific locations on a patient'ss body during a medical procedure, comprising the steps of: (a) generating thermal images of the patient using a non-invasive imaging device spaced from the patient prior to and during use of the instrument on the patient; (b) using a minutiae generator to identify minutiae in the vicinity of a specific location of interest on the patient from said thermal image, said minutiae corresponding with specific branch points of blood vessels of the patient; (c) generating a reference minutiae pattern for a stationary patient; (d) generating a reference position of the instrument with respect to said reference minutiae pattern; (e) detecting deviation from said reference minutiae pattern owing to movement of the patient and from said instrument reference position owing to displacement of the instrument; and (f) continuously repositioning the instrument with respect to said reference minutiae pattern to accurately position the instrument for the medical procedure.",4,09/706618,11/6/00,,,6529617,3/4/03,Francine J. Prokoski,Francine J. Prokoski,,,,,,G06K-004/00,G06K-004/00,382/128,382/128 | 600/473,,,,4.60301E+12
US,US,P,B1,Communication and control by means of brainwave and other processes causing voltage changes that can be measured from the body,People can be taught to control voluntarily their own alpha rhythms. This can be used to send messages in Morse code and printed out by printer when an electroencephalogram pattern is processed by an appropriate computer program. Such procedures can also be used as control signals to activate servomechanisms any other device or appliance.,"1. A mentally controlled optical communication system that uses volitionally altered oculomotor states to modulate an EEG control signal and activate a light transmitter, said system comprising: a means for sensing EEG control signals from a user that has been instructed to selectively alter his alpha-wave rhythms of his brain by an eye positioning technique and produce thereby a predetermined EEG control signal pattern corresponding to a Morse code message; a means for transmitting an optical communication signal which is activated by the EEG control signals from the sensing means; and a receiver means which receives and displays the optical communication signal of the transmitting means.",6,09/918800,8/1/01,2003-0032888,2/13/03,6529773,3/4/03,GOVERNMENT OF THE UNITED STATES OF AMERICA AS REPRESENTED BY THE SECRETARY OF THE AIR FORCE,Edmond M. Dewan,,,,,,A61B-005/04,A61B-005/04,600/544,600/544,,,,4.60301E+12
US,US,P,B1,Apparatus for non-instrusively measuring health parameters of a subject and method of use thereof,"An integrated subject monitoring system facilitates measurement, collection and analysis of data pertaining to the health status of a subject. The system includes a network-coupled computer and subsystems monitoring subject location within a defined space and the curtilage thereof and obtaining measurements of a subject's physiological or behavioral/cognitive parameters within the defined space. Parameter data is obtained primarily passively, without the cooperation or active participation of the subject. A method of monitoring the physiological and behavioral/cognitive health status of an ambulatory subject involves monitoring in a primarily passive fashion, irrespective of the active collaboration of the subject. Subject health indicia parameters are continuously monitored, sampled and recorded. Captured values are compared to initial baseline values established for each of the measured parameters as well as to the trend for the parameter of that subject. Readings falling outside the boundaries trigger a signal to be sent to an appropriate party.","1. A system for monitoring health parameters of a plurality of ambulatory subjects, comprising: a network, comprising: a computer; a remote node accessing the computer; a data storage device receiving and storing data acquired by the system; and a data analysis means in the computer for analyzing acquired data; a physiological monitoring subsystem coupled to the network, being operative to measure physiological parameters of the plurality of subjects and transmit parameter signals corresponding to measurements of the physiological parameters to the data storage device; a behavioral and cognitive monitoring subsystem coupled to the network, being operative to measure behavioral and cognitive parameters of the plurality of subjects and transmit behavioral and cognitive signals corresponding to measurements of the behavioral and cognitive parameters to the data storage device; and a passive personal tracking subsystem coupled to the network, operative to generate tracking signals from tracking transmitters associated with each subject, said tracking signals corresponding to the identities and locations of each of the plurality of ambulatory subjects; wherein the data analysis means is operative to associate the tracking signal of a first subject with a parameter signal of the first subject or a behavioral and cognitive signal of the first subject to form a data record.",23,09/706327,11/3/00,,,6524239,2/25/03,WCR COMPANY (AN OREGON CORPORATION),William C. Reed | Lydia Lundberg | Frank M. Bouton | William Pascoe | Robert Ornstein,,,,,,A61B-005/00,A61B-005/00 | G06F-011/00 | G06F-015/00 | G06F-017/60,600/300,600/300 | 702/188 | 128/920 | 705/002,,,,4.60301E+12
US,US,P,B2,Guiding introducer system for use in medical procedures in the left ventricle,"A guiding introducer system for use in the treatment of arrhythmia associated with the left ventricle from the ventricular side comprising an inner guiding introducer and an outer guiding introducer wherein the inner guiding introducer is comprised of a first and second section and the outer guiding introducer is comprised of a first and second sections. The guiding introducer system is for use in sensing, pacing, and ablating procedures in the left ventricle.","1. A guiding introducer system for use in medical procedures within the left ventricle with a separate medical device comprising a precurved inner guiding introducer and a precurved outer guiding introducer, wherein said guiding introducers are used in combination and wherein the outer guiding introducer is formed in a predetermined, precurved shape which precurved shape assists in placement of a portion of the system in the left ventricle, wherein a dilator containing distal and proximal ends is used in conjunction with the inner and outer guiding introducers.",19,09/728961,12/4/00,2001-0005783,6/28/01,6526302,2/25/03,"ST. JUDE MEDICAL, DAIG DIVISION, INC.",James A. Hassett,,,,,,A61B-005/042,A61B-005/042 | A61M-025/00 | A61N-001/05,600/374,600/374 | 600/585 | 604/281 | 606/041 | 607/122,,,,4.60301E+12
US,US,P,B1,Self-service checkout terminal having a biometric sensing device for verifying identity of a user and associated method,"A self-service checkout terminal includes an input device for receiving a user reported identity code associated with a user of the checkout terminal and a biometric sensing device for detecting a biometric characteristic of the user. The self-service checkout terminal also includes a processing unit electrically coupled to both the input device and the biometric sensing device. Moreover, the self-service checkout terminal includes a memory device electrically coupled to the processing unit. The memory device has stored therein a plurality of instructions which, when executed by the processing unit, causes the processing unit to (i) retrieve a user biometric profile which corresponds to the user reported identity code, (ii) detect if the user enters a restricted item into the checkout terminal and generate a restricted-item control signal in response thereto, and (iii) compare the user biometric profile with the biometric characteristic and generate an identity-verified control signal if the user biometric profile matches the biometric characteristic. A method of operating a self-service checkout terminal is also disclosed.","1. A method of operating a self-service checkout terminal, comprising the steps of: determining a user reported identity code associated with a user of said checkout terminal and retrieving a user biometric profile which corresponds to said user reported identity code in response thereto; detecting if said user enters a restricted item into said checkout terminal and generating a restricted-item control signal in response thereto; detecting a biometric characteristic of said user in response to generation of said restricted-item control signal; and comparing said user biometric profile with said biometric characteristic and generating an identity-verified control signal if said user biometric profile matches said biometric characteristic.",20,09/164098,9/30/98,,,6522772,2/18/03,NCR CORPORATION,James Morrison | John C. Addy,,,,,,G06K-009/00,G06K-009/00,382/124,382/124 | 235/383 | 705/023,,,,4.60301E+12
US,US,P,B1,Fingertip sensor with integrated key switch,"A fingertip sensor with a biometric sensor element for detecting fingerprints, the activation or deactivation is effected by touching and releasing the sensor element.","1. A fingertip sensor, comprising: a biometric sensor element for detecting fingerprints; a sensor housing having a bottom part and a top part displaceable relative to said bottom part, said biometric sensor element retained on said top part; a spring operatively connected to at least one of said biometric sensor element and said top part, said spring generating a prestressing force for moving said biometric sensor element and said top part away from said bottom part; and a switch contact disposed on said bottom part for activating and deactivating said biometric sensor element, if said biometric sensor element is depressed said switch contact is closed, thereby effecting the activation of said biometric sensor element, and when said biometric sensor element is not depressed said switch contact is opened and said biometric sensor element is deactivated, said spring acting as a contacting element for closing said switch contact, said spring having a spring surface, said spring surface having an approximate center, and said approximate center of said spring surface and said switch contact forming a switch, said switch closing upon said approximate center of said spring surface contacting said switch contact.",5,09/261865,3/3/99,,,6522773,2/18/03,SIEMENS AKTIENGESELLSCHAFT,Detlef Houdeau,1998-103738,EP,3/3/98,,,G06K-009/00,G06K-009/00,382/124,382/124 | 340/005.83,,,,4.60301E+12
US,US,P,B1,System and method for performing image-based diagnosis over a network,"A system for performing image-based diagnosis of a machine includes a database containing a plurality of historical images taken from a plurality of machines, a diagnostic unit configured to diagnose a new artifact image from the machine and to communicate historical and non-historical images or data associated with the system to a remote facility. The plurality of historical images include a plurality of ideal images generated from the plurality of machines using all possible machine settings and a plurality of artifact images generated from the plurality of machines, each of the artifact images having known faults associated therewith and a corresponding corrective action for repairing the faults. The diagnostic unit includes a diagnostic image processor and a diagnostic fault isolator. The diagnostic image processor includes means for finding an ideal image from the plurality of historical images that most closely matches the new artifact image, means for assigning an artifact category to the new artifact image based on the matched ideal image, and means for extracting an artifact feature from the new artifact image according to the assigned category. The diagnostic fault isolator includes means for generating a plurality of metrics for the extracted artifact feature and means for applying the plurality of metrics to identify an artifact image from the plurality of historical images that most closely matches the new artifact image and a corrective action for repairing the unknown fault.","1. A system for performing image-based diagnosis of a machine, comprising: a database containing a plurality of historical images taken from a plurality of machines, the plurality of historical images comprising a plurality of ideal images generated from the plurality of machines using all possible machine settings and a plurality of artifact images generated from the plurality of machines, each of the artifact images having known faults associated therewith and a corresponding corrective action for repairing the faults; anda diagnostic unit configured to diagnose a new artifact image from the machine, the machine having an unknown fault, the diagnostic unit being further configured to communicate historical and non-historical images or data associated with the system to a remote facility, the diagnostic unit comprising a diagnostic image processor comprising means for finding an ideal image from the plurality of historical images that most closely matches the new artifact image, means for assigning an artifact category to the new artifact image based on the matched ideal image, and means for extracting an artifact feature from the new artifact image according to the assigned category; and a diagnostic fault isolator comprising means for generating a plurality of metrics for the extracted artifact feature and means for applying the plurality of metrics to identify an artifact image from the plurality of historical images that most closely matches the new artifact image and a corrective action for repairing the unknown fault.",21,09/474499,12/29/99,,,6501849,12/31/02,GENERAL ELECTRIC COMPANY,Gupta; Rajiv | Daily; Christopher James | Shah; Rasiklal Punjalal | Afonso; Valtino Xavier,,,,,,G06K-009/00,G06K-009/00,382/141,382/141 | 382/152 | 382/157,,,,4.50205E+12
US,US,P,B1,Systems and methods for acquiring and analyzing electrograms in myocardial tissue,"Systems and methods for acquiring and analyzing electrograms in myocardial tissue are disclosed and described. One such method includes deploying a three dimensional, radially expanded array of multiple electrodes in operative association with a region of heart tissue; acquiring a sample of a cardiac event by placing the heart at a predetermined location using the multiple electrodes, while conditioning the multiple electrodes to sense paced electrograms occurring in the tissue region during pacing; and electronically comparing the sample to a template of a cardiac event of known diagnosis and generating an output based upon the comparison, whereby the output provides a diagnostic indicator based upon pacing.","1. A system for acquiring and analyzing electrograms in myocardial tissue, comprising: a member supporting multiple electrodes in a three dimensional, radially expanded array adapted to be in operative association with a region of heart tissue;a first processing element including a pacing module and a signal processing module coupled to the multiple electrodes to acquire a sample of a cardiac event by placing the heart at a predetermined location while conditioning the multiple electrodes to sense paced electrograms occurring in the tissue region during pacing; anda second processing element including means for electronically comparing the sample to a template of a cardiac event of known diagnosis and generating an output based upon the comparison, whereby the output provides a diagnostic indicator based upon pacing.",17,09/717798,11/20/00,,,6487441,11/26/02,"EP Technologies, Inc.",Swanson; David K. | Whayne; James G. | Panescu; Dorin,,,,,,A61N-001/36,A61N-001/36 | A61B-005/04,600/510,600/510,,,,4.50205E+12
